work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2023,SE,FT,Data Scientist,280889,USD,280889,US,0,US,M
2023,SE,FT,Data Scientist,187259,USD,187259,US,0,US,M
2023,SE,FT,AI Architect,305100,USD,305100,US,100,US,M
2023,SE,FT,AI Architect,146900,USD,146900,US,100,US,M
2023,EN,FT,Business Intelligence Analyst,78800,USD,78800,US,0,US,M
2023,EN,FT,Business Intelligence Analyst,44100,USD,44100,US,0,US,M
2023,MI,FT,MLOps Engineer,166000,USD,166000,US,0,US,M
2023,MI,FT,MLOps Engineer,73100,USD,73100,US,0,US,M
2023,SE,FT,Data Scientist,150000,USD,150000,US,100,US,M
2023,SE,FT,Data Scientist,80000,USD,80000,US,100,US,M
2023,SE,FT,Analytics Engineer,150000,USD,150000,US,100,US,M
2023,SE,FT,Analytics Engineer,80000,USD,80000,US,100,US,M
2023,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M
2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M
2023,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M
2023,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,202800,USD,202800,US,0,US,L
2023,SE,FT,Business Intelligence Engineer,104300,USD,104300,US,0,US,L
2023,EX,FT,Data Science Manager,272400,USD,272400,US,0,US,L
2023,EX,FT,Data Science Manager,140100,USD,140100,US,0,US,L
2023,MI,FT,Data Engineer,154000,USD,154000,US,0,US,M
2023,MI,FT,Data Engineer,103000,USD,103000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,223600,USD,223600,US,0,US,L
2023,SE,FT,Machine Learning Engineer,115000,USD,115000,US,0,US,L
2023,MI,FT,Business Intelligence Analyst,80750,USD,80750,CA,0,CA,M
2023,MI,FT,Business Intelligence Analyst,48450,USD,48450,CA,0,CA,M
2023,EN,FT,BI Developer,85600,USD,85600,US,0,US,M
2023,EN,FT,BI Developer,57000,USD,57000,US,0,US,M
2023,SE,FT,Data Engineer,190400,USD,190400,US,0,US,M
2023,SE,FT,Data Engineer,112000,USD,112000,US,0,US,M
2023,SE,FT,Data Strategist,119636,USD,119636,US,100,US,M
2023,SE,FT,Data Strategist,70374,USD,70374,US,100,US,M
2023,SE,FT,Data Engineer,304750,USD,304750,US,0,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
2023,MI,FT,Data Analyst,98873,USD,98873,US,0,US,M
2023,MI,FT,Data Analyst,58161,USD,58161,US,0,US,M
2023,SE,FT,Analytics Engineer,138000,USD,138000,US,0,US,M
2023,SE,FT,Analytics Engineer,85500,USD,85500,US,0,US,M
2023,SE,FT,Data Scientist,307100,USD,307100,US,0,US,M
2023,SE,FT,Data Scientist,216800,USD,216800,US,0,US,M
2023,SE,FT,Data Scientist,153600,USD,153600,US,0,US,M
2023,SE,FT,Data Scientist,106800,USD,106800,US,0,US,M
2023,MI,FT,Data Analyst,250000,USD,250000,US,0,US,M
2023,MI,FT,Data Analyst,125000,USD,125000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,280000,USD,280000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,180000,USD,180000,US,0,US,M
2023,EX,FT,Data Engineer,160000,USD,160000,US,0,US,M
2023,EX,FT,Data Engineer,130000,USD,130000,US,0,US,M
2023,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M
2023,SE,FT,Data Scientist,162000,USD,162000,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,185000,USD,185000,US,0,US,L
2023,SE,FT,Business Intelligence Engineer,79600,USD,79600,US,0,US,L
2023,SE,FT,Data Analyst,164640,USD,164640,US,0,US,M
2023,SE,FT,Data Analyst,131712,USD,131712,US,0,US,M
2023,MI,FT,Data Analyst,74800,USD,74800,US,0,US,M
2023,MI,FT,Data Analyst,63600,USD,63600,US,0,US,M
2023,MI,FT,Data Scientist,138510,USD,138510,US,0,US,M
2023,MI,FT,Data Scientist,95490,USD,95490,US,0,US,M
2023,MI,FT,Machine Learning Engineer,75000,GBP,92280,GB,100,GB,M
2023,MI,FT,Machine Learning Engineer,55000,GBP,67672,GB,100,GB,M
2023,SE,FT,Data Engineer,280000,USD,280000,US,0,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,0,US,M
2023,SE,FT,Data Scientist,137500,USD,137500,US,0,US,M
2023,SE,FT,Data Scientist,81500,USD,81500,US,0,US,M
2023,SE,FT,Data Engineer,253792,USD,253792,US,0,US,M
2023,SE,FT,Data Engineer,158620,USD,158620,US,0,US,M
2023,SE,FT,Business Intelligence Specialist,259900,USD,259900,US,0,US,M
2023,SE,FT,Business Intelligence Specialist,139200,USD,139200,US,0,US,M
2023,SE,FT,Machine Learning Infrastructure Engineer,96000,GBP,118118,GB,100,GB,M
2023,SE,FT,Machine Learning Infrastructure Engineer,65000,GBP,79976,GB,100,GB,M
2023,SE,FT,Research Scientist,293000,USD,293000,US,0,US,M
2023,SE,FT,Research Scientist,185000,USD,185000,US,0,US,M
2023,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M
2023,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M
2023,SE,FT,Data Scientist,165000,USD,165000,US,0,US,M
2023,SE,FT,Data Scientist,115500,USD,115500,US,0,US,M
2023,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M
2023,SE,FT,Data Engineer,70000,USD,70000,US,0,US,M
2023,MI,FT,Research Analyst,142000,USD,142000,US,0,US,M
2023,MI,FT,Research Analyst,102000,USD,102000,US,0,US,M
2023,SE,FT,Data Quality Engineer,141600,USD,141600,US,0,US,M
2023,SE,FT,Data Quality Engineer,121400,USD,121400,US,0,US,M
2023,SE,FT,Data Engineer,240000,USD,240000,US,0,US,M
2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2023,MI,FT,Data Analyst,55000,USD,55000,US,0,US,M
2023,MI,FT,Data Analyst,49000,USD,49000,US,0,US,M
2023,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M
2023,SE,FT,Data Engineer,110000,USD,110000,US,100,US,M
2023,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M
2023,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M
2023,EX,FT,Director of Data Science,200000,GBP,246080,GB,100,GB,M
2023,EX,FT,Director of Data Science,150000,GBP,184560,GB,100,GB,M
2023,SE,FT,Data Scientist,168000,USD,168000,US,100,US,M
2023,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M
2023,EN,FT,Data Scientist,105000,USD,105000,US,0,US,M
2023,EN,FT,Data Scientist,70000,USD,70000,US,0,US,M
2023,SE,FT,Data Analyst,105000,USD,105000,US,100,US,M
2023,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Engineer,243000,USD,243000,CA,0,CA,M
2023,SE,FT,Data Engineer,152000,USD,152000,CA,0,CA,M
2023,SE,FT,BI Developer,167500,USD,167500,US,0,US,M
2023,SE,FT,BI Developer,106500,USD,106500,US,0,US,M
2023,SE,FT,Business Data Analyst,65000,GBP,79976,ES,100,GI,L
2023,SE,FT,Business Intelligence Analyst,115600,USD,115600,US,0,US,M
2023,SE,FT,Business Intelligence Analyst,79700,USD,79700,US,0,US,M
2023,EN,FT,Applied Scientist,281700,USD,281700,US,0,US,M
2023,EN,FT,Applied Scientist,141100,USD,141100,US,0,US,M
2023,SE,FT,Data Specialist,173100,USD,173100,US,0,US,M
2023,SE,FT,Data Specialist,86900,USD,86900,US,0,US,M
2023,MI,FT,Machine Learning Engineer,258700,USD,258700,US,0,US,M
2023,MI,FT,Machine Learning Engineer,133800,USD,133800,US,0,US,M
2023,MI,FT,Data Analyst,120000,USD,120000,US,0,US,M
2023,MI,FT,Data Analyst,85000,USD,85000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,225300,USD,225300,US,0,US,M
2023,MI,FT,Machine Learning Engineer,197400,USD,197400,US,0,US,M
2023,SE,FT,Data Analyst,157000,USD,157000,US,100,US,M
2023,SE,FT,Data Analyst,125000,USD,125000,US,100,US,M
2023,SE,FT,Data Scientist,208000,USD,208000,US,0,US,M
2023,SE,FT,Data Scientist,134000,USD,134000,US,0,US,M
2023,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M
2023,MI,FT,Data Engineer,65000,USD,65000,US,0,US,M
2023,SE,FT,Data Scientist,258700,USD,258700,US,0,US,M
2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M
2023,SE,FT,Data Scientist,258700,USD,258700,US,0,US,M
2023,SE,FT,Data Scientist,188200,USD,188200,US,0,US,M
2023,MI,FT,Data Engineer,40000,GBP,49216,GB,0,GB,M
2023,MI,FT,Data Engineer,40000,GBP,49216,GB,0,GB,M
2023,MI,FT,Data Engineer,110000,USD,110000,US,0,US,M
2023,MI,FT,Data Engineer,73400,USD,73400,US,0,US,M
2023,SE,FT,Data Engineer,183414,USD,183414,US,0,US,M
2023,SE,FT,Data Engineer,183414,USD,183414,US,0,US,M
2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2023,SE,FT,Data Engineer,97200,USD,97200,US,0,US,M
2023,SE,FT,Machine Learning Engineer,299000,USD,299000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,187000,USD,187000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,66000,USD,66000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,190000,USD,190000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,M
2023,MI,FT,Data Engineer,170200,USD,170200,US,0,US,M
2023,MI,FT,Data Engineer,83900,USD,83900,US,0,US,M
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
2023,SE,FT,Data Engineer,101570,USD,101570,US,100,US,M
2023,SE,FT,Data Analyst,177000,USD,177000,US,100,US,M
2023,SE,FT,Data Analyst,118000,USD,118000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,234500,USD,234500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,127000,USD,127000,US,0,US,M
2023,SE,FT,ML Engineer,170000,AUD,114979,AU,100,AU,L
2023,SE,FT,Data Scientist,287500,USD,287500,US,0,US,M
2023,SE,FT,Data Scientist,168000,USD,168000,US,0,US,M
2023,SE,FT,Data Engineer,155000,USD,155000,US,0,US,M
2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M
2023,EX,FT,Data Lead,230000,USD,230000,US,0,US,M
2023,EX,FT,Data Lead,180000,USD,180000,US,0,US,M
2023,SE,FT,Data Scientist,153000,USD,153000,US,0,US,M
2023,SE,FT,Data Scientist,136000,USD,136000,US,0,US,M
2023,SE,FT,Data Analyst,93918,USD,93918,US,0,US,M
2023,SE,FT,Data Analyst,51962,USD,51962,US,0,US,M
2023,SE,FT,Machine Learning Engineer,254000,USD,254000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M
2023,SE,FT,Data Engineer,214500,USD,214500,US,0,US,M
2023,SE,FT,Data Engineer,134500,USD,134500,US,0,US,M
2023,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M
2023,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M
2023,MI,FT,Data Analyst,110000,USD,110000,US,100,US,M
2023,MI,FT,Data Analyst,90000,USD,90000,US,100,US,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
2023,MI,FT,Data Scientist,143000,USD,143000,US,100,US,M
2023,MI,FT,Data Scientist,117000,USD,117000,US,100,US,M
2023,SE,FT,Applied Scientist,216000,USD,216000,US,100,US,M
2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,324000,USD,324000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,159000,USD,159000,US,0,US,M
2023,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M
2023,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M
2023,MI,FT,Data Scientist,60000,GBP,73824,GB,0,GB,M
2023,MI,FT,Data Scientist,45000,GBP,55368,GB,0,GB,M
2023,SE,FT,Research Engineer,370000,USD,370000,US,0,US,M
2023,SE,FT,Research Engineer,200000,USD,200000,US,0,US,M
2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M
2023,SE,FT,Data Scientist,183500,USD,183500,US,100,US,M
2023,SE,FT,Applied Scientist,230000,USD,230000,US,100,US,M
2023,SE,FT,Applied Scientist,196000,USD,196000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,253000,USD,253000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,172040,USD,172040,US,100,US,M
2023,SE,FT,Data Engineer,234000,USD,234000,US,100,US,M
2023,SE,FT,Data Engineer,178000,USD,178000,US,100,US,M
2023,SE,FT,Data Scientist,164000,USD,164000,US,100,US,M
2023,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M
2023,MI,FT,Business Intelligence Specialist,109238,USD,109238,US,0,US,M
2023,MI,FT,Business Intelligence Specialist,68274,USD,68274,US,0,US,M
2023,MI,FT,Data Engineer,53000,EUR,57223,FR,100,FR,M
2023,MI,FT,Data Engineer,48000,EUR,51824,FR,100,FR,M
2023,EN,FT,Data Analyst,80800,USD,80800,US,0,US,M
2023,EN,FT,Data Analyst,53800,USD,53800,US,0,US,M
2023,SE,FT,Data Engineer,258900,USD,258900,US,100,US,M
2023,SE,FT,Data Engineer,176080,USD,176080,US,100,US,M
2023,MI,FT,Data Engineer,57500,GBP,70748,GB,0,GB,M
2023,MI,FT,Data Engineer,54500,GBP,67056,GB,0,GB,M
2023,MI,FT,Business Intelligence Analyst,120000,USD,120000,US,100,US,M
2023,MI,FT,Business Intelligence Analyst,110000,USD,110000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,309000,USD,309000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,142000,USD,142000,US,0,US,M
2023,SE,FT,Data Scientist,201650,USD,201650,US,0,US,M
2023,SE,FT,Data Scientist,124600,USD,124600,US,0,US,M
2023,MI,FT,Data Quality Analyst,65000,USD,65000,US,100,US,M
2023,MI,FT,Data Quality Analyst,60000,USD,60000,US,100,US,M
2023,SE,FT,Data Engineer,132100,USD,132100,US,0,US,M
2023,SE,FT,Data Engineer,68400,USD,68400,US,0,US,M
2023,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,160000,USD,160000,US,100,US,M
2023,SE,FT,Business Intelligence Engineer,140000,USD,140000,US,100,US,M
2023,MI,FT,Data Analyst,87500,USD,87500,US,100,US,M
2023,MI,FT,Data Analyst,62500,USD,62500,US,100,US,M
2023,SE,FT,Data Analyst,142000,USD,142000,US,0,US,M
2023,SE,FT,Data Analyst,128000,USD,128000,US,0,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2023,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M
2023,SE,FT,Data Scientist,139500,USD,139500,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,202800,USD,202800,US,0,US,L
2023,SE,FT,Business Intelligence Engineer,104300,USD,104300,US,0,US,L
2023,SE,FT,Machine Learning Engineer,221000,USD,221000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,129000,USD,129000,US,0,US,M
2023,SE,FT,Data Engineer,259000,USD,259000,US,0,US,M
2023,SE,FT,Data Engineer,138750,USD,138750,US,0,US,M
2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M
2023,SE,FT,Research Engineer,155000,USD,155000,US,0,US,M
2023,SE,FT,Research Engineer,130000,USD,130000,US,0,US,M
2023,SE,FT,Data Engineer,247300,USD,247300,US,0,US,M
2023,SE,FT,Data Engineer,139700,USD,139700,US,0,US,M
2023,SE,FT,Applied Scientist,215000,USD,215000,US,0,US,M
2023,SE,FT,Applied Scientist,182750,USD,182750,US,0,US,M
2023,SE,FT,Research Scientist,248100,USD,248100,US,0,US,M
2023,SE,FT,Research Scientist,145900,USD,145900,US,0,US,M
2023,SE,FT,Data Scientist,207000,USD,207000,US,100,US,M
2023,SE,FT,Data Scientist,141000,USD,141000,US,100,US,M
2023,MI,FT,Data Scientist,90000,USD,90000,US,0,US,M
2023,MI,FT,Data Scientist,55000,USD,55000,US,0,US,M
2023,SE,FT,Data Engineer,247300,USD,247300,US,0,US,M
2023,SE,FT,Data Engineer,139700,USD,139700,US,0,US,M
2023,EN,FT,Machine Learning Engineer,36000,USD,36000,UG,100,US,M
2023,MI,FT,Research Engineer,300000,USD,300000,US,0,US,M
2023,MI,FT,Research Engineer,100000,USD,100000,US,0,US,M
2023,MI,FT,Research Engineer,300000,USD,300000,US,0,US,M
2023,MI,FT,Research Engineer,100000,USD,100000,US,0,US,M
2023,MI,FT,Data Analyst,116700,USD,116700,US,0,US,M
2023,MI,FT,Data Analyst,93400,USD,93400,US,0,US,M
2023,EN,FT,Data Analyst,80000,USD,80000,US,0,US,M
2023,EN,FT,Data Analyst,50000,USD,50000,US,0,US,M
2023,MI,FT,Applied Scientist,179000,USD,179000,US,0,US,M
2023,MI,FT,Applied Scientist,176490,USD,176490,US,0,US,M
2023,SE,FT,Data Scientist,195000,USD,195000,US,0,US,M
2023,SE,FT,Data Scientist,143750,USD,143750,US,0,US,M
2023,MI,FT,Data Scientist,180000,USD,180000,US,0,US,M
2023,MI,FT,Data Scientist,162000,USD,162000,US,0,US,M
2023,SE,FT,Data Scientist,199000,USD,199000,US,0,US,M
2023,SE,FT,Data Scientist,196760,USD,196760,US,0,US,M
2023,SE,FT,Machine Learning Engineer,90000,USD,90000,CO,0,CO,M
2023,SE,FT,Machine Learning Engineer,70000,USD,70000,CO,0,CO,M
2023,SE,FT,ML Engineer,324000,USD,324000,US,0,US,M
2023,SE,FT,ML Engineer,159000,USD,159000,US,0,US,M
2023,SE,FT,Data Engineer,222000,USD,222000,US,0,US,M
2023,SE,FT,Data Engineer,159000,USD,159000,US,0,US,M
2023,SE,FT,Data Analyst,175000,USD,175000,US,100,US,M
2023,SE,FT,Data Analyst,150000,USD,150000,US,100,US,M
2023,EN,FT,AI Developer,50000,USD,50000,UA,100,UA,M
2023,SE,FT,Machine Learning Engineer,65000,EUR,70179,IT,100,US,L
2023,MI,FT,BI Developer,110000,USD,110000,US,0,US,M
2023,MI,FT,BI Developer,75000,USD,75000,US,0,US,M
2023,MI,FT,Data Analyst,43000,EUR,46426,SI,0,SI,M
2023,MI,FT,Data Analyst,36000,EUR,38868,SI,0,SI,M
2023,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,80000,USD,80000,US,0,US,M
2023,MI,FT,Data Engineer,167500,USD,167500,US,0,US,M
2023,MI,FT,Data Engineer,106500,USD,106500,US,0,US,M
2023,MI,FT,Research Scientist,150000,USD,150000,US,0,US,M
2023,MI,FT,Research Scientist,130000,USD,130000,US,0,US,M
2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
2023,SE,FT,Data Analyst,126500,USD,126500,US,100,US,M
2023,SE,FT,Data Analyst,78000,USD,78000,US,100,US,M
2023,EN,FT,AI Programmer,4950806,INR,60207,IN,0,IN,S
2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
2023,EX,FT,Data Lead,250000,USD,250000,US,0,US,M
2023,EX,FT,Data Lead,222000,USD,222000,US,0,US,M
2023,SE,FT,Data Product Manager,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Product Manager,120000,USD,120000,US,0,US,M
2023,SE,FT,Data Analyst,150000,USD,150000,US,100,US,M
2023,SE,FT,Data Analyst,120000,USD,120000,US,100,US,M
2023,MI,FT,Decision Scientist,204500,USD,204500,US,0,US,M
2023,MI,FT,Decision Scientist,142200,USD,142200,US,0,US,M
2023,SE,FT,Data Scientist,297000,USD,297000,US,0,US,M
2023,SE,FT,Data Scientist,138000,USD,138000,US,0,US,M
2023,MI,FT,Data Analyst,147600,USD,147600,US,0,US,M
2023,MI,FT,Data Analyst,106300,USD,106300,US,0,US,M
2023,SE,FT,Data Engineer,247300,USD,247300,US,0,US,M
2023,SE,FT,Data Engineer,139700,USD,139700,US,0,US,M
2023,SE,FT,Data Analyst,83376,GBP,102586,GB,0,GB,M
2023,SE,FT,Data Analyst,65004,GBP,79981,GB,0,GB,M
2023,SE,FT,Data Science Consultant,131250,USD,131250,US,0,US,M
2023,SE,FT,Data Science Consultant,128100,USD,128100,US,0,US,M
2023,SE,FT,Data Science Consultant,116000,USD,116000,US,0,US,M
2023,SE,FT,Data Science Consultant,90000,USD,90000,US,0,US,M
2023,EX,FT,Data Engineer,174500,USD,174500,US,100,US,M
2023,EX,FT,Data Engineer,113000,USD,113000,US,100,US,M
2023,EN,FT,Financial Data Analyst,56500,USD,56500,US,50,US,L
2023,SE,FT,AI Engineer,36000,EUR,38868,RO,0,RO,M
2023,SE,FT,Data Scientist,227000,USD,227000,US,100,US,M
2023,SE,FT,Data Scientist,185000,USD,185000,US,100,US,M
2023,MI,FT,Machine Learning Engineer,230000,USD,230000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,160000,USD,160000,US,0,US,M
2023,SE,FT,Data Engineer,185000,USD,185000,US,100,US,M
2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
2023,SE,FT,Data Engineer,138300,USD,138300,US,0,US,M
2023,SE,FT,Data Engineer,110700,USD,110700,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,185000,USD,185000,US,0,US,L
2023,SE,FT,Business Intelligence Engineer,79600,USD,79600,US,0,US,L
2023,SE,FT,Data Scientist,208500,USD,208500,US,0,US,M
2023,SE,FT,Data Scientist,165000,USD,165000,US,0,US,M
2023,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Analyst,75000,USD,75000,US,0,US,M
2023,SE,FT,Data Architect,185000,USD,185000,US,0,US,M
2023,SE,FT,Data Architect,150000,USD,150000,US,0,US,M
2023,SE,FT,Data Scientist,45000,EUR,48585,ES,0,ES,M
2023,SE,FT,Data Scientist,36000,EUR,38868,ES,0,ES,M
2023,SE,FT,Data Scientist,137500,USD,137500,US,0,US,M
2023,SE,FT,Data Scientist,81500,USD,81500,US,0,US,M
2023,SE,FT,Business Intelligence Analyst,130000,USD,130000,US,0,US,M
2023,SE,FT,Business Intelligence Analyst,80000,USD,80000,US,0,US,M
2023,SE,FT,Applied Scientist,230000,USD,230000,US,100,US,M
2023,SE,FT,Applied Scientist,196000,USD,196000,US,100,US,M
2023,SE,FT,Business Intelligence Engineer,202800,USD,202800,US,0,US,L
2023,SE,FT,Business Intelligence Engineer,104300,USD,104300,US,0,US,L
2023,SE,FT,Applied Scientist,216000,USD,216000,US,100,US,M
2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M
2023,SE,FT,Data Engineer,212175,USD,212175,US,100,US,M
2023,SE,FT,Data Engineer,156000,USD,156000,US,100,US,M
2023,SE,FT,Data Engineer,184000,USD,184000,US,0,US,M
2023,SE,FT,Data Engineer,123000,USD,123000,US,0,US,M
2023,MI,FT,Data Analyst,111151,USD,111151,US,100,US,M
2023,MI,FT,Data Analyst,66691,USD,66691,US,100,US,M
2023,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M
2023,SE,FT,Data Scientist,138700,USD,138700,US,0,US,M
2023,SE,FT,Data Analyst,95040,USD,95040,US,100,US,M
2023,SE,FT,Data Analyst,59400,USD,59400,US,100,US,M
2023,SE,FT,Machine Learning Engineer,197802,USD,197802,US,100,US,M
2023,SE,FT,Machine Learning Engineer,156453,USD,156453,US,100,US,M
2023,SE,FT,Data Scientist,308000,USD,308000,US,0,US,M
2023,SE,FT,Data Scientist,144000,USD,144000,US,0,US,M
2023,SE,FT,Data Quality Analyst,172000,USD,172000,US,0,US,M
2023,SE,FT,Data Quality Analyst,140000,USD,140000,US,0,US,M
2023,MI,FT,Data Engineer,73000,GBP,89819,GB,0,GB,M
2023,MI,FT,Data Engineer,59000,GBP,72593,GB,0,GB,M
2023,SE,FT,Data Architect,185000,USD,185000,US,0,US,M
2023,SE,FT,Data Architect,150000,USD,150000,US,0,US,M
2023,MI,FT,Data Engineer,154000,USD,154000,US,0,US,M
2023,MI,FT,Data Engineer,103000,USD,103000,US,0,US,M
2023,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M
2023,SE,FT,Data Engineer,122400,USD,122400,US,100,US,M
2023,MI,FT,Research Analyst,80000,USD,80000,US,0,US,M
2023,MI,FT,Research Analyst,70000,USD,70000,US,0,US,M
2023,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M
2023,SE,FT,Data Analyst,90000,USD,90000,US,0,US,M
2023,SE,FT,Data Engineer,227500,USD,227500,US,100,US,M
2023,SE,FT,Data Engineer,147500,USD,147500,US,100,US,M
2023,MI,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M
2023,MI,FT,Machine Learning Engineer,50000,USD,50000,US,100,US,M
2023,MI,FT,Data Engineer,60000,GBP,73824,GB,0,GB,M
2023,MI,FT,Data Engineer,45000,GBP,55368,GB,0,GB,M
2023,SE,FT,Data Science Engineer,220000,USD,220000,US,100,US,M
2023,SE,FT,Data Science Engineer,180000,USD,180000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,331640,USD,331640,US,0,US,M
2023,SE,FT,Machine Learning Engineer,267720,USD,267720,US,0,US,M
2023,MI,FT,Data Engineer,190000,USD,190000,US,100,US,M
2023,MI,FT,Data Engineer,130000,USD,130000,US,100,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2023,MI,FT,Data Engineer,150000,USD,150000,US,100,US,M
2023,MI,FT,Data Engineer,50000,USD,50000,US,100,US,M
2023,MI,FT,Analytics Engineer,172200,USD,172200,US,100,US,M
2023,MI,FT,Analytics Engineer,131200,USD,131200,US,100,US,M
2023,SE,FT,Data Strategy Manager,250000,USD,250000,US,100,US,M
2023,SE,FT,Data Strategy Manager,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Engineer,178000,USD,178000,US,100,US,M
2023,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M
2023,SE,FT,Business Intelligence Engineer,202800,USD,202800,US,0,US,L
2023,SE,FT,Business Intelligence Engineer,104300,USD,104300,US,0,US,L
2023,SE,FT,Data Analyst,155000,USD,155000,US,0,US,M
2023,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M
2023,SE,FT,Data Analyst,280000,USD,280000,US,0,US,M
2023,SE,FT,Data Analyst,200000,USD,200000,US,0,US,M
2023,SE,FT,Data Engineer,184000,USD,184000,US,0,US,M
2023,SE,FT,Data Engineer,123000,USD,123000,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,202800,USD,202800,US,0,US,L
2023,SE,FT,Business Intelligence Engineer,104300,USD,104300,US,0,US,L
2023,MI,FT,Data Manager,60000,GBP,73824,GB,0,GB,M
